Statistical profiling result from isolate-0x62d8be0-4902-v8.log, (19355 ticks, 12872 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      3  100.0%            JS: ~include /var/www/html/kwaku/fatou/yellow/node_modules/ejs/lib/ejs.js:696:30
      3    2.3%    JS: ~assertEncoding node:internal/fs/utils:157:24
      3  100.0%      JS: ~getOptions node:internal/fs/utils:322:20
      3  100.0%        JS: ~readFileSync node:fs:458:22
      3  100.0%          JS: ~Module._extensions..js node:internal/modules/cjs/loader:1250:37
      3  100.0%            JS: ~Module.load node:internal/modules/cjs/loader:1079:33
      2    1.6%    JS: ~setupWebCrypto node:internal/process/pre_execution:307:24
      2  100.0%      JS: ~prepareExecution node:internal/process/pre_execution:62:26
      2  100.0%        JS: ~prepareMainThreadExecution node:internal/process/pre_execution:46:36
      2  100.0%          JS: ~<anonymous> node:internal/main/run_main_module:1:1
      2    1.6%    JS: ~get /var/www/html/kwaku/fatou/yellow/node_modules/@faker-js/faker/dist/cjs/locales/en_GB/location/index.js:1:368
      2  100.0%      JS: ~<anonymous> /var/www/html/kwaku/fatou/yellow/node_modules/@faker-js/faker/dist/cjs/locales/en_GB/location/index.js:1:1
      2  100.0%        JS: ^Module._compile node:internal/modules/cjs/loader:1195:37
      2  100.0%          JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
      2  100.0%            JS: ^Module.load node:internal/modules/cjs/loader:1079:33

    121    1.1%  syscall@@GLIBC_2.2.5
     53   43.8%    JS: *Module._findPath node:internal/modules/cjs/loader:564:28
     53  100.0%      JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
     51   96.2%        JS: ^Module._load node:internal/modules/cjs/loader:867:24
     44   86.3%          JS: *Module.require node:internal/modules/cjs/loader:1107:36
     44  100.0%            JS: ^require node:internal/modules/helpers:128:31
      6   11.8%          JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      6  100.0%            JS: ^require node:internal/modules/helpers:128:31
      1    2.0%          JS: *require node:internal/modules/helpers:128:31
      1  100.0%            JS: ~<anonymous> /var/www/html/kwaku/fatou/yellow/node_modules/body-parser/lib/types/urlencoded.js:1:1
      2    3.8%        JS: *Module._load node:internal/modules/cjs/loader:867:24
      2  100.0%          JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      2  100.0%            JS: ^require node:internal/modules/helpers:128:31
     24   19.8%    JS: *tryExtensions node:internal/modules/cjs/loader:462:23
     16   66.7%      JS: *Module._findPath node:internal/modules/cjs/loader:564:28
     16  100.0%        JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
     16  100.0%          JS: ^Module._load node:internal/modules/cjs/loader:867:24
     13   81.3%            JS: *Module.require node:internal/modules/cjs/loader:1107:36
      3   18.8%            JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      6   25.0%      JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      6  100.0%        JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      6  100.0%          JS: ^Module._load node:internal/modules/cjs/loader:867:24
      6  100.0%            JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      2    8.3%      JS: ^tryPackage node:internal/modules/cjs/loader:400:20
      2  100.0%        JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      2  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      2  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
     21   17.4%    JS: *stat node:internal/modules/cjs/loader:172:14
     17   81.0%      JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
     17  100.0%        JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
     17  100.0%          JS: ^Module._load node:internal/modules/cjs/loader:867:24
     17  100.0%            JS: ^Module.require node:internal/modules/cjs/loader:1107:36
      4   19.0%      JS: ^tryFile node:internal/modules/cjs/loader:446:17
      4  100.0%        JS: ^tryExtensions node:internal/modules/cjs/loader:462:23
      3   75.0%          JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      3  100.0%            JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      1   25.0%          JS: ^tryPackage node:internal/modules/cjs/loader:400:20
      1  100.0%            JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
     20   16.5%    JS: *realpathSync node:fs:2606:22
     15   75.0%      JS: *tryExtensions node:internal/modules/cjs/loader:462:23
      9   60.0%        JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      9  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      9  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      5   33.3%        JS: ^tryPackage node:internal/modules/cjs/loader:400:20
      5  100.0%          JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      5  100.0%            JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      1    6.7%        JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      1  100.0%          JS: ^Module._resolveFilename node:internal/modules/cjs/loader:964:35
      1  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24
      5   25.0%      JS: ^toRealPath node:internal/modules/cjs/loader:455:20
      5  100.0%        JS: ^tryFile node:internal/modules/cjs/loader:446:17
      3   60.0%          JS: ^tryExtensions node:internal/modules/cjs/loader:462:23
      3  100.0%            JS: ^Module._findPath node:internal/modules/cjs/loader:564:28
      1   20.0%          JS: ^tryPackage node:internal/modules/cjs/loader:400:20
      1  100.0%            JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      1   20.0%          JS: ^finalizeEsmResolution node:internal/modules/cjs/loader:1054:31
      1  100.0%            JS: *Module._findPath node:internal/modules/cjs/loader:564:28
      2    1.7%    JS: *readFileSyncUtf8 node:internal/fs/read/utf8:12:26
      2  100.0%      JS: ^readFileSync node:fs:458:22
      2  100.0%        JS: ^Module._extensions..js node:internal/modules/cjs/loader:1250:37
      2  100.0%          JS: *Module.load node:internal/modules/cjs/loader:1079:33
      2  100.0%            JS: ^Module._load node:internal/modules/cjs/loader:867:24

